"Year","Month","Day","Temp_max","Temp_min","Precipitation","Humidity","Date"
2024,5,28,30.7,19.5,74.6,94,2024-05-28
2024,5,29,28.1,18.8,0.9,90,2024-05-29
2024,5,30,28.7,20,1,92,2024-05-30
2024,5,31,29.2,19.9,34,96,2024-05-31
2024,6,1,28.5,20.5,0.1,90,2024-06-01
2024,6,2,29.9,22.2,24.8,94,2024-06-02
2024,6,3,30.5,21.1,26.7,96,2024-06-03
2024,6,4,28.8,19.2,26.9,91,2024-06-04
2024,6,5,27.5,20.5,15.2,95,2024-06-05
2024,6,6,28.1,19.8,41.3,95,2024-06-06
2024,6,7,27.4,19.3,5.5,90,2024-06-07
2024,6,8,28.9,20.4,3.7,93,2024-06-08
2024,6,9,30.3,19.2,34.2,94,2024-06-09
2024,6,10,27.7,19.9,19.3,95,2024-06-10
2024,6,11,26.7,19.7,12.7,95,2024-06-11
2024,6,12,26.6,20,12.6,96,2024-06-12
2024,6,13,27.2,19.4,3.3,92,2024-06-13
2024,6,14,28.8,19.3,32.8,96,2024-06-14
2024,6,15,26.4,19.2,23.4,97,2024-06-15
2024,6,16,25.2,18.4,9.8,94,2024-06-16
2024,6,17,26.8,18.7,0,92,2024-06-17
2024,6,18,28.6,19.6,32.9,94,2024-06-18
2024,6,19,28.9,18.6,0.2,90,2024-06-19
2024,6,20,28.1,19,0.2,92,2024-06-20
2024,6,21,26.9,19.2,21.4,95,2024-06-21
2024,6,22,27.4,19.2,2.4,93,2024-06-22
2024,6,23,27.9,20.4,7,93,2024-06-23
2024,6,24,28.5,19.7,3.5,96,2024-06-24
2024,6,25,27.7,19.8,38.4,97,2024-06-25
2024,6,26,27.3,18.5,60,96,2024-06-26
2024,6,27,26.4,18.7,20.7,97,2024-06-27
2024,6,28,24.7,18.8,15.1,93,2024-06-28
2024,6,29,27.2,18.3,35.6,95,2024-06-29
2024,6,30,26.6,18.3,2.1,92,2024-06-30
2024,6,31,NA,NA,NA,NA,NA
2024,7,1,27.5,19.6,15.3,96,2024-07-01
2024,7,2,28,19.4,13.2,95,2024-07-02
2024,7,3,27.1,19.2,3.6,93,2024-07-03
2024,7,4,27,19.1,18.9,92,2024-07-04
2024,7,5,28,19.4,48,95,2024-07-05
2024,7,6,25.8,18.9,24.8,95,2024-07-06
2024,7,7,26.7,18.7,0,89,2024-07-07
2024,7,8,28.4,20.4,3.3,94,2024-07-08
2024,7,9,28,21.1,3.1,96,2024-07-09
2024,7,10,28.5,19.8,29.5,93,2024-07-10
2024,7,11,28,19.4,3.6,91,2024-07-11
2024,7,12,27.4,19.5,0,89,2024-07-12
2024,7,13,28.3,19.2,0,94,2024-07-13
2024,7,14,28.1,20.3,0.6,93,2024-07-14
2024,7,15,29,20.3,16.5,94,2024-07-15
2024,7,16,29.2,20,0.5,91,2024-07-16
2024,7,17,30.5,20.7,8.1,95,2024-07-17
2024,7,18,27.6,19.4,16.5,95,2024-07-18
2024,7,19,28.3,19.3,13.3,91,2024-07-19
2024,7,20,27.5,19.7,2.6,93,2024-07-20
2024,7,21,28,20.4,2.7,96,2024-07-21
2024,7,22,26.6,20,2.1,93,2024-07-22
2024,7,23,27.4,20,1.2,93,2024-07-23
2024,7,24,29.3,18.8,0.4,90,2024-07-24
2024,7,25,28.4,20.8,4.9,95,2024-07-25
2024,7,26,27.7,20.1,10.5,95,2024-07-26
2024,7,27,29.3,19.6,0.9,95,2024-07-27
2024,7,28,24.2,18.4,1,90,2024-07-28
2024,7,29,28.5,20.2,0.1,94,2024-07-29
2024,7,30,27.4,20,9.6,97,2024-07-30
2024,7,31,26.4,18.9,23.5,95,2024-07-31
2024,8,1,26.6,19.5,43.3,95,2024-08-01
2024,8,2,28.1,18.7,2.1,94,2024-08-02
2024,8,3,26.2,19.2,7.4,93,2024-08-03
2024,8,4,27.7,18,0,90,2024-08-04
2024,8,5,27.3,19.9,7.3,94,2024-08-05
2024,8,6,27.4,19.7,6.8,94,2024-08-06
2024,8,7,28.1,18.6,50.2,95,2024-08-07
2024,8,8,25.6,18.7,11.2,93,2024-08-08
2024,8,9,27.5,19.2,38.8,93,2024-08-09
2024,8,10,28.7,19.2,3.3,92,2024-08-10
2024,8,11,27.2,18.8,5.3,92,2024-08-11
2024,8,12,29.2,20.3,9,96,2024-08-12
2024,8,13,26.2,19.5,0,95,2024-08-13
2024,8,14,26.9,19.9,5.6,95,2024-08-14
2024,8,15,28.2,20.1,4.2,94,2024-08-15
2024,8,16,28.6,19.6,2.4,92,2024-08-16
2024,8,17,28.3,20.1,1.5,93,2024-08-17
2024,8,18,28.3,19.4,0.3,92,2024-08-18
2024,8,19,27.7,20.1,5.8,94,2024-08-19
2024,8,20,29.4,19.9,0.1,92,2024-08-20
2024,8,21,28.3,20.9,11.2,95,2024-08-21
2024,8,22,27.3,18.9,29.4,95,2024-08-22
2024,8,23,28,19.5,8.5,94,2024-08-23
2024,8,24,29.6,19.1,7.6,93,2024-08-24
2024,8,25,27.3,20,13.6,95,2024-08-25
2024,8,26,26.2,18.9,27.7,96,2024-08-26
2024,8,27,26.9,17.9,3.7,90,2024-08-27
2024,8,28,29.9,20,0,90,2024-08-28
2024,8,29,30.3,19.7,20.5,95,2024-08-29
2024,8,30,29.3,20.3,35.8,97,2024-08-30
2024,8,31,26.6,19.2,0.2,93,2024-08-31
2024,9,1,28,19.8,25.3,94,2024-09-01
2024,9,2,28.4,17.9,7.4,91,2024-09-02
2024,9,3,27.8,19.8,0.1,93,2024-09-03
2024,9,4,28.1,19.5,14.8,92,2024-09-04
2024,9,5,29.7,20.2,19.7,96,2024-09-05
2024,9,6,27.1,20,50.8,97,2024-09-06
2024,9,7,28.1,19.3,14.3,94,2024-09-07
2024,9,8,29.3,19.5,0.3,93,2024-09-08
2024,9,9,27.8,19.8,14,93,2024-09-09
2024,9,10,28,19.1,0.1,89,2024-09-10
2024,9,11,30.6,21,29.8,95,2024-09-11
2024,9,12,28.3,18.7,2.3,91,2024-09-12
2024,9,13,28.9,19.3,6.6,92,2024-09-13
2024,9,14,29.7,19.8,4.4,94,2024-09-14
2024,9,15,29.3,20.4,16.9,95,2024-09-15
2024,9,16,28.6,20.7,0.1,93,2024-09-16
2024,9,17,NA,NA,NA,NA,2024-09-17
2024,9,18,NA,NA,NA,NA,2024-09-18
2024,9,19,NA,NA,NA,NA,2024-09-19
2024,9,20,NA,NA,NA,NA,2024-09-20
2024,9,21,NA,NA,NA,NA,2024-09-21
2024,9,22,NA,NA,NA,NA,2024-09-22
2024,9,23,NA,NA,NA,NA,2024-09-23
2024,9,24,NA,NA,NA,NA,2024-09-24
2024,9,25,NA,NA,NA,NA,2024-09-25
2024,9,26,NA,NA,NA,NA,2024-09-26
2024,9,27,NA,NA,NA,NA,2024-09-27
2024,9,28,NA,NA,NA,NA,2024-09-28
2024,9,29,NA,NA,NA,NA,2024-09-29
2024,9,30,NA,NA,NA,NA,2024-09-30
2024,9,31,NA,NA,NA,NA,NA
